Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-2406.509	-2485.072	78.56299	1.146713	0.4595921	2.471947
6	-2406.194	-2484.405	78.21039	1.096108	0.3879232	2.802861
12	-2398.392	-2476.602	78.20977	1.096725	0.3879232	2.802861
18	-2395.077	-2473.211	78.13434	1.137181	0.4321823	2.77304
24	-2403.297	-2481.869	78.57175	1.254824	0.271195	2.641843
30	-2395.724	-2473.952	78.22855	1.034071	0.3968065	2.818995
36	-2398.149	-2476.655	78.50586	1.043779	0.2735197	2.807915
42	-2404.553	-2483.433	78.87958	1.053503	0.3642374	2.445082
48	-2400.135	-2478.245	78.11018	1.119489	0.4973331	2.729304
54	-2399.092	-2477.463	78.37087	1.098891	0.4866936	2.592428
60	-2395.763	-2473.448	77.68504	1.129685	0.5183927	2.960151
66	-2400.082	-2476.941	76.85835	0.9022114	0.4736388	3.625881
72	-2391.476	-2469.886	78.41005	1.083978	0.3343989	2.755942
78	-2397.975	-2475.769	77.79393	1.112246	0.6442375	2.791287
84	-2397.397	-2475.483	78.08576	1.006308	0.3766845	2.946176
90	-2396.161	-2475.543	79.3821	1.318395	0.3603842	1.952986
96	-2392.944	-2472.807	79.86334	1.747917	0.4582739	1.131667
102	-2396.81	-2476.719	79.90889	1.692939	0.5822474	0.9477755
108	-2406.729	-2486.86	80.13096	1.773621	0.402233	0.9477755
114	-2411.829	-2491.587	79.75815	1.761201	0.6396948	0.9477755
120	-2400.256	-2477.51	77.25433	0.9578287	0.4641181	3.372018
126	-2397.387	-2474.591	77.20422	0.8676293	0.274573	3.68086
132	-2396.748	-2473.271	76.52252	0.8285693	0.300338	4.05932
138	-2402.903	-2479.153	76.25076	0.7438131	0.4806775	4.05932
144	-2396.395	-2473.361	76.96602	0.9427187	0.2960068	3.745305
150	-2405.728	-2483.219	77.49018	1.045104	0.4365562	3.2104
156	-2409.589	-2487.583	77.99445	0.9436072	0.3153562	3.116469
162	-2409.175	-2486.976	77.80137	0.9783756	0.3907759	3.116469
168	-2404.104	-2481.895	77.7906	1.037224	0.3706758	3.11169
174	-2402.341	-2479.616	77.2745	0.9348752	0.4878135	3.349833
180	-2414.312	-2491.02	76.70816	0.9613234	0.2604205	3.932896
186	-2404.403	-2483.13	78.72681	1.12006	0.2733497	2.626022
192	-2405.137	-2484.192	79.05535	1.163286	0.302579	2.349545
198	-2387.707	-2466.906	79.19901	1.185904	0.3373379	2.193093
204	-2391.02	-2470.027	79.00659	1.400958	0.464906	2.016588
210	-2407.492	-2485.431	77.93942	1.165591	0.6067345	2.702099
216	-2414.382	-2492.827	78.44498	1.387613	0.6332482	2.221574
222	-2404.215	-2482.948	78.73309	1.21595	0.6132458	2.164481
228	-2393.341	-2472.196	78.8556	1.21595	0.4298835	2.276475
234	-2404.326	-2482.938	78.61203	1.308001	0.2641131	2.595051
240	-2398.049	-2476.64	78.59055	1.076583	0.3302459	2.655318
246	-2399.876	-2478.788	78.9118	1.077625	0.3302459	2.454943
252	-2403.503	-2482.296	78.79353	1.10412	0.3896259	2.435336
258	-2410.323	-2488.911	78.58773	0.9949222	0.4618029	2.548854
264	-2402.123	-2480.713	78.5903	1.062834	0.3007732	2.704797
270	-2406.31	-2484.147	77.83648	1.15265	0.6876248	2.704797
276	-2404.057	-2481.79	77.73321	1.006798	0.3697638	3.165017
282	-2401.473	-2479.94	78.46656	1.149597	0.3697638	2.635376
288	-2396.897	-2475.826	78.92913	1.026605	0.3162791	2.49548
