Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-2402.394	-2480.89	78.49569	1.115087	0.4475558	2.547015
6	-2411.772	-2489.39	77.61791	1.198071	0.4611791	3.017057
12	-2402.845	-2481.575	78.72957	1.138757	0.3573511	2.494598
18	-2398.571	-2477.722	79.15134	1.154366	0.3059263	2.289121
24	-2403.663	-2482.455	78.79224	1.168722	0.4813613	2.289121
30	-2409.905	-2486.454	76.5491	1.053653	0.4020239	3.792177
36	-2403.032	-2481.807	78.77544	1.111944	0.3572116	2.482856
42	-2403.319	-2481.795	78.47622	1.148841	0.4363466	2.550686
48	-2412.527	-2490.808	78.28096	1.160175	0.3726307	2.739329
54	-2418.306	-2496.802	78.49547	1.178591	0.3798769	2.586978
60	-2406.734	-2485.825	79.09079	1.154679	0.2941476	2.345024
66	-2402.214	-2481.289	79.07461	1.184394	0.30425	2.321403
72	-2400.189	-2478.399	78.20973	1.039035	0.5243634	2.690595
78	-2396.208	-2474.556	78.34805	1.181466	0.4507843	2.593886
84	-2399.541	-2478.126	78.58488	1.133586	0.2586934	2.72764
90	-2415.025	-2493.138	78.11276	0.9898587	0.3575424	2.963347
96	-2406.751	-2485.172	78.42192	1.08767	0.5213681	2.532259
102	-2410.694	-2488.454	77.76008	0.9894567	0.3219579	3.21961
108	-2399.455	-2478.744	79.28903	1.109541	0.3712317	2.138135
114	-2409.24	-2486.453	77.21302	0.998353	0.2881756	3.58081
120	-2414.407	-2491.588	77.18132	0.9542149	0.3210323	3.58081
126	-2407.78	-2485.917	78.13691	1.013655	0.3000355	3.010478
132	-2410.189	-2488.353	78.16436	1.163049	0.2132243	3.038832
138	-2416.174	-2495.091	78.91694	1.370764	0.6301177	1.924413
144	-2401.667	-2481.054	79.38671	1.282863	0.3755943	1.952927
150	-2395.134	-2474.451	79.31673	1.342571	0.4255742	1.894809
156	-2390.955	-2470.373	79.41888	1.20765	0.3634334	1.998291
162	-2397.669	-2476.564	78.89575	1.227253	0.29882	2.4156
168	-2400.176	-2478.824	78.6482	1.15424	0.2550571	2.681862
174	-2405.335	-2483.871	78.53662	1.163194	0.2638108	2.731091
180	-2393.903	-2472.654	78.75094	1.162581	0.2695998	2.590555
186	-2392.119	-2470.878	78.75909	1.179062	0.370647	2.43367
192	-2402.316	-2480.646	78.32984	1.076874	0.3911656	2.737835
198	-2400.881	-2478.791	77.91003	1.08537	0.4437765	2.927743
204	-2407.965	-2484.971	77.00509	1.131632	0.5925845	3.295849
210	-2408.298	-2487.671	79.37297	1.282106	0.3965093	1.934892
216	-2406.317	-2485.15	78.83323	1.227366	0.3320472	2.407667
222	-2395.667	-2473.906	78.2388	0.9573097	0.4323749	2.818746
228	-2399.554	-2478.834	79.28031	1.209641	0.3285866	2.137195
234	-2402.193	-2481.745	79.55174	1.312327	0.3520688	1.853796
240	-2405.797	-2484.255	78.45797	1.098627	0.3263304	2.728479
246	-2409.452	-2488.035	78.58314	1.024388	0.3037742	2.728479
252	-2394.735	-2473.042	78.30687	1.133398	0.3742298	2.737884
258	-2398.168	-2476.137	77.96884	0.9793206	0.3902913	3.016421
264	-2399.35	-2477.278	77.92815	1.037782	0.3812896	3.016421
270	-2395.795	-2473.39	77.59564	0.9175655	0.3396808	3.336181
276	-2404.6	-2483.079	78.47922	0.9992042	0.2851671	2.83393
282	-2405.108	-2484.76	79.65194	1.331823	0.3288984	1.80566
288	-2403.802	-2482.881	79.07883	1.341283	0.5347938	1.930698
294	-2409.153	-2488.17	79.01688	1.346598	0.5068243	1.998831
300	-2398.346	-2477.113	78.76749	1.230475	0.4687404	2.279277
306	-2400.993	-2479.825	78.83227	1.230475	0.410235	2.30554
312	-2396.085	-2475.233	79.14815	1.256387	0.410235	2.084171
318	-2394.224	-2473.848	79.62361	1.34872	0.403082	1.707386
324	-2399.012	-2477.837	78.82463	1.246233	0.3370291	2.39435
330	-2398.291	-2476.2	77.90897	0.995541	0.3283309	3.119244
336	-2397.93	-2476.985	79.05462	1.117307	0.4276752	2.21452
342	-2394.523	-2472.908	78.38426	1.069306	0.4114495	2.685196
348	-2401.772	-2479.212	77.44035	1.105571	0.2579492	3.429325
354	-2404.283	-2482.112	77.82918	0.7600607	0.2878792	3.360478
360	-2406.846	-2484.467	77.62155	0.8993881	0.2878792	3.400556
366	-2407.906	-2486.277	78.37053	1.03993	0.2465626	2.93383
372	-2406.347	-2484.49	78.14265	0.9361095	0.3608647	2.973558
378	-2408.382	-2485.948	77.56569	0.9195899	0.3608647	3.326353
384	-2403.16	-2480.461	77.30075	1.030694	0.2239107	3.60742
390	-2394.334	-2472.501	78.16746	1.076025	0.401139	2.825542
396	-2406.86	-2485.343	78.48348	1.132911	0.401139	2.596899
402	-2413.271	-2492.027	78.7565	1.155963	0.3083262	2.533757
408	-2401.815	-2480.511	78.69569	1.063402	0.3661286	2.551431
414	-2399.239	-2478.253	79.01441	1.08207	0.3220917	2.398856
420	-2402.69	-2480.287	77.59689	1.106203	0.4236989	3.12477
426	-2403.934	-2481.351	77.41695	0.9344005	0.4618764	3.292434
432	-2402.495	-2479.46	76.96491	0.8907878	0.4611143	3.583247
438	-2409.606	-2486.706	77.10019	0.9333122	0.4035789	3.541053
444	-2405.027	-2482.348	77.32123	0.8274981	0.3463928	3.541053
450	-2399.815	-2476.626	76.81107	0.8547504	0.3463928	3.820481
456	-2392.023	-2469.195	77.17202	0.8416072	0.3815608	3.577617
462	-2390.742	-2468.723	77.98075	0.9824821	0.3103366	3.108252
468	-2392.979	-2470.385	77.40575	0.9704174	0.3103366	3.454612
474	-2395.722	-2473.303	77.58065	1.075472	0.3710299	3.213234
480	-2402.565	-2481.208	78.64269	1.212392	0.3470318	2.516396
486	-2398.682	-2476.511	77.82877	0.9837092	0.518354	2.961536
492	-2403.065	-2481.227	78.16194	1.072745	0.276467	2.993814
498	-2401.926	-2479.137	77.21119	1.015194	0.3819049	3.4532
504	-2391.045	-2469.741	78.6959	1.100145	0.3819049	2.508576
510	-2398.9	-2477.818	78.91767	1.180107	0.2559094	2.497478
516	-2402.261	-2481.765	79.5043	1.264526	0.5147449	1.712367
522	-2402.519	-2480.49	77.97118	0.9577642	0.3025534	3.139312
528	-2400.141	-2477.896	77.75478	1.156544	0.409572	3.016224
534	-2399.106	-2478	78.89384	1.251994	0.3883783	2.279373
540	-2400.641	-2480.444	79.80234	1.4903	0.3188359	1.602788
546	-2407.184	-2486.194	79.00942	1.348585	0.5008465	2.009032
552	-2401.798	-2480.667	78.86985	1.037405	0.3340498	2.501213
558	-2400.772	-2479.97	79.19828	1.278912	0.3912754	2.06034
564	-2398.177	-2476.909	78.73163	1.26042	0.414215	2.345781
570	-2398.082	-2477.046	78.96359	1.035192	0.3865406	2.375332
576	-2398.68	-2477.57	78.89017	1.252382	0.3865406	2.283794
582	-2397.093	-2475.812	78.71956	1.149086	0.3504645	2.503404
588	-2404.121	-2482.751	78.62983	1.188035	0.3753471	2.503143
594	-2395.561	-2474.733	79.17188	1.133816	0.2737559	2.338028
600	-2394.849	-2473.54	78.69107	1.155952	0.5040008	2.337675
606	-2394.03	-2472.642	78.61165	0.9984603	0.3318603	2.68822
612	-2394.881	-2473.277	78.39638	1.031556	0.527676	2.576749
618	-2397.985	-2475.975	77.99008	0.9282905	0.3583381	3.072776
624	-2401.86	-2479.566	77.70635	0.9854712	0.3690848	3.194424
630	-2408.99	-2486.842	77.85171	0.9407744	0.3217664	3.194424
636	-2403.789	-2481.632	77.84322	0.8741172	0.356684	3.194424
642	-2402.89	-2481.195	78.30484	0.9450368	0.4128564	2.808088
648	-2399.944	-2478.014	78.07033	1.045543	0.4644888	2.8327
654	-2399.948	-2478.249	78.30082	1.200844	0.3718437	2.703222
660	-2397.366	-2475.642	78.27647	1.151464	0.4440153	2.664069
666	-2398.653	-2477.068	78.41442	1.232355	0.4594822	2.511432
672	-2399.043	-2477.823	78.77924	1.21914	0.532632	2.211073
678	-2403.098	-2482.174	79.07587	1.241282	0.2917229	2.303011
684	-2405.873	-2483.48	77.60659	1.141283	0.3702272	3.159789
690	-2406.236	-2482.874	76.63815	0.8813231	0.3702272	3.876156
696	-2404.26	-2481.274	77.01445	0.8874785	0.3550074	3.673786
702	-2401.871	-2478.975	77.10353	0.7570547	0.3476912	3.706593
708	-2408.237	-2484.848	76.61095	0.8506234	0.5731233	3.706593
